76,3,103,2941.79
82,5,94,2951.82
70,3,128,2961.86
79,0,95,2971.89
81,1,94,2981.93
70,0,119,2991.96
62,0,110,3002
71,2,90,3012.03
65,1,105,3022.06
66,1,76,3032.1
61,1,90,3042.13
78,0,99,3052.16
69,2,105,3062.2
91,2,122,3072.23
65,0,99,3082.27
58,2,94,3092.3
88,3,94,3102.33
75,3,88,3112.37
81,3,106,3122.4
69,0,96,3132.44
66,5,109,3142.47
68,1,86,3152.51
81,1,114,3162.54
58,2,112,3172.57
70,2,92,3182.61
74,2,106,3192.64
80,1,94,3202.67
71,0,94,3212.71
77,2,86,3222.74
81,4,96,3232.77
65,0,76,3242.81
69,0,103,3252.84
69,0,87,3262.87
78,2,109,3272.91
89,0,102,3282.94
80,0,86,3292.97
75,3,94,3303.01
78,3,112,3313.04
76,2,104,3323.08
76,0,106,3333.11
70,2,111,3343.14
66,1,99,3353.18
81,1,102,3363.21
62,1,109,3373.24
83,3,102,3383.28
82,0,117,3393.31
74,5,91,3403.35
68,1,80,3413.38
85,1,102,3423.42
70,3,107,3433.45
69,2,104,3443.48
76,0,115,3453.52
65,2,106,3463.55
74,1,115,3473.59
73,2,91,3483.62
72,1,115,3493.65
84,1,105,3503.69
77,2,84,3513.72
74,1,98,3523.76
66,2,102,3533.79
66,0,95,3543.82
68,4,96,3553.86
86,3,97,3563.89
87,1,109,3573.92
73,3,84,3583.96
63,3,106,3593.99
66,2,91,3604.03
61,3,84,3614.06
75,2,103,3624.09
86,3,113,3634.13
86,1,97,3644.16
65,2,105,3654.2
73,1,95,3664.23
70,3,112,3674.26
78,1,105,3684.3
85,0,120,3694.33
67,2,100,3704.36
70,2,94,3714.4
90,2,99,3724.43
70,0,119,3734.47
65,1,101,3744.5
76,1,111,3754.53
73,4,108,3764.57
60,0,105,3774.6
57,2,99,3784.63
74,1,99,3794.67
65,2,98,3804.7
73,1,101,3814.74
75,0,95,3824.77
63,0,92,3834.8
64,2,92,3844.84
76,0,79,3854.87
77,4,99,3864.9
81,1,106,3874.94
90,2,113,3884.97
94,0,118,3895.01
83,1,99,3905.04
67,3,93,3915.07
73,0,94,3925.11
75,0,105,3935.14
81,1,104,3945.18
69,1,102,3955.21
73,1,88,3965.24
77,0,103,3975.28
81,3,82,3985.31
69,4,109,3995.35
70,2,88,4005.38
58,0,110,4015.41
62,2,100,4025.45
76,1,105,4035.48
71,1,109,4045.51
65,2,122,4055.55
68,1,113,4065.58
88,1,90,4075.61
75,2,70,4085.65
56,2,102,4095.68
84,1,108,4105.71
68,2,119,4115.74
70,2,100,4125.78
77,2,85,4135.81
76,1,114,4145.84
59,0,92,4155.88
92,3,98,4165.91
74,2,96,4175.94
65,5,101,4185.98
79,2,98,4196.01
64,2,102,4206.04
75,1,70,4216.08
59,3,94,4226.11
79,0,98,4236.14
91,5,104,4246.17
94,2,80,4256.21
54,1,94,4266.24
64,4,94,4276.27
72,0,85,4286.3
70,1,105,4296.33
87,0,94,4306.37
80,1,96,4316.4
76,2,123,4326.43
73,3,84,4336.47
64,4,91,4346.5
71,1,83,4356.53
70,3,94,4366.57
65,1,99,4376.6
70,3,97,4386.63
69,1,97,4396.67
71,1,82,4406.7
43,1,91,4416.73
71,1,78,4426.76
65,0,96,4436.8
75,1,120,4446.83
59,3,105,4456.86
61,3,111,4466.9
76,0,89,4476.93
63,0,81,4486.96
69,3,96,4497
58,1,80,4507.03
81,0,92,4517.06
67,2,95,4527.1
71,3,101,4537.13
79,3,104,4547.16
78,1,107,4557.2
69,1,95,4567.23
86,3,98,4577.26
76,3,94,4587.3
78,1,81,4597.33
80,4,95,4607.36
99,3,94,4617.4
68,0,94,4627.43
63,3,82,4637.46
68,1,85,4647.49
66,1,102,4657.53
67,2,96,4667.56
75,0,101,4677.6
77,2,112,4687.63
67,1,94,4697.66
69,1,97,4707.7
70,2,88,4717.73
66,4,75,4727.76
61,4,90,4737.79
62,3,84,4747.83
78,6,101,4757.86
77,2,101,4767.9
87,4,96,4777.93
64,2,76,4787.96
70,1,97,4798
70,3,123,4808.03
57,2,96,4818.06
66,2,75,4828.09
75,2,92,4838.13
68,2,111,4848.16
85,2,84,4858.19
73,4,95,4868.23
62,2,75,4878.26
74,3,91,4888.29
69,4,81,4898.32
76,1,97,4908.36
86,2,104,4918.39
70,0,94,4928.42
67,1,101,4938.46
63,1,88,4948.49
77,3,103,4958.53
69,5,102,4968.56
79,2,97,4978.59
78,1,101,4988.63
69,6,94,4998.66
53,5,108,5008.69
68,5,96,5018.73
39,1,96,5028.76
72,0,101,5038.79
70,1,98,5048.83
67,2,78,5058.86
79,3,113,5068.89
68,1,95,5078.93
67,1,94,5088.96
73,0,109,5098.99
76,7,74,5109.03
64,8,99,5119.06
67,6,79,5129.09
68,7,76,5139.12
80,16,69,5149.16
58,9,88,5159.19
61,9,80,5169.22
50,10,78,5179.26
62,13,97,5189.29
68,23,88,5199.32
74,24,86,5209.35
78,18,75,5219.39
75,26,96,5229.42
86,21,99,5239.45
77,30,70,5249.49
78,23,91,5259.52
68,23,86,5269.55
69,25,77,5279.58
62,33,71,5289.62
72,20,98,5299.65
60,40,80,5309.68
81,37,91,5319.72
96,31,86,5329.75
60,50,93,5339.78
78,37,89,5349.82
65,36,71,5359.85
73,36,84,5369.88
91,38,86,5379.92
62,37,98,5389.95
61,44,75,5399.98
55,45,75,5410.01
59,56,75,5420.04
71,33,70,5430.08
78,44,63,5440.11
75,58,74,5450.14
82,46,89,5460.18
71,44,89,5470.21
68,46,74,5480.24
71,53,73,5490.28
61,42,60,5500.31
66,47,85,5510.34
72,53,84,5520.37
65,49,84,5530.4
82,45,89,5540.43
70,54,83,5550.47
101,54,96,5560.5
74,57,103,5570.53
79,71,88,5580.56
75,45,93,5590.6
55,60,82,5600.63
61,56,92,5610.66
62,62,75,5620.69
68,62,98,5630.72
80,61,78,5640.76
70,71,96,5650.79
75,73,80,5660.83
66,76,90,5670.87
67,63,92,5680.9
82,71,87,5690.93
66,59,96,5700.96
64,56,76,5710.99
63,55,82,5721.03
62,66,87,5731.06
65,60,94,5741.09
76,70,79,5751.12
57,64,94,5761.15
64,50,82,5771.18
68,75,79,5781.22
78,74,79,5791.25
76,71,79,5801.28
63,63,86,5811.31
71,77,91,5821.35
78,66,96,5831.38
72,74,79,5841.41
65,86,88,5851.44
60,73,92,5861.47
82,70,78,5871.51
65,79,82,5881.54
74,59,88,5891.57
51,64,70,5901.6
64,75,78,5911.63
52,71,92,5921.67
76,91,82,5931.7
56,63,66,5941.73
70,67,83,5951.76
80,70,73,5961.79
69,70,79,5971.83
61,69,83,5981.86
68,62,89,5991.89
90,82,65,6001.92
77,76,81,6011.96
81,80,92,6021.99
72,63,91,6032.02
67,77,72,6042.05
71,81,75,6052.08
90,68,73,6062.12
62,68,65,6072.15
64,62,73,6082.18
70,69,63,6092.21
63,70,65,6102.24
72,58,75,6112.28
91,69,94,6122.31
72,80,101,6132.34
72,78,89,6142.37
64,100,77,6152.4
68,72,67,6162.44
67,80,85,6172.47
72,85,67,6182.5
67,66,85,6192.53
80,82,81,6202.56
71,60,74,6212.59
69,85,75,6222.62
70,83,74,6232.66
73,78,98,6242.69
72,78,87,6252.72
52,78,78,6262.75
89,83,76,6272.79
74,76,77,6282.82
73,82,92,6292.85
83,83,92,6302.88
45,84,59,6312.92
77,75,84,6322.95
64,97,87,6332.98
81,73,63,6343.01
80,72,71,6353.04
65,74,69,6363.08
74,74,74,6373.11
68,75,87,6383.14
74,89,89,6393.17
81,94,89,6403.2
63,88,79,6413.23
63,86,86,6423.27
68,81,84,6433.3
69,87,84,6443.33
73,74,73,6453.36
61,88,81,6463.39
62,73,79,6473.42
59,81,72,6483.46
49,77,69,6493.49
65,82,74,6503.52
59,77,100,6513.55
80,94,67,6523.58
63,85,91,6533.61
48,71,78,6543.65
54,90,66,6553.68
60,87,81,6563.71
52,118,91,6573.74
54,104,86,6583.77
63,72,79,6593.8
63,100,87,6603.84
76,97,94,6613.87
70,106,96,6623.9
63,86,94,6633.93
92,94,91,6643.96
78,103,79,6654
67,99,73,6664.03
71,92,78,6674.06
77,97,76,6684.09
80,105,95,6694.13
79,94,82,6704.16
81,118,82,6714.19
75,100,80,6724.22
59,89,100,6734.25
63,93,91,6744.29
60,84,62,6754.32
72,110,86,6764.35
76,101,66,6774.38
71,103,73,6784.42
78,106,90,6794.45
64,80,93,6804.48
72,98,91,6814.51
67,94,89,6824.54
67,101,91,6834.57
83,108,85,6844.61
58,90,87,6854.64
73,86,81,6864.67
58,92,97,6874.7
80,111,83,6884.73
79,80,96,6894.76
78,108,79,6904.79
69,132,89,6914.83
66,97,77,6924.86
82,96,65,6934.89
91,121,78,6944.92
96,122,74,6954.95
55,101,88,6964.98
75,111,84,6975.01
61,102,97,6985.04
72,101,79,6995.07
68,111,89,7005.11
60,113,83,7015.13
63,139,95,7025.17
55,124,95,7035.2
72,107,76,7045.23
70,113,88,7055.26
74,106,93,7065.3
68,89,87,7075.33
75,102,75,7085.36
65,120,79,7095.39
71,105,82,7105.42
81,105,84,7115.45
66,109,79,7125.49
76,98,82,7135.52
90,108,92,7145.55
77,129,77,7155.58
59,123,72,7165.61
67,116,75,7175.64
67,145,87,7185.68
57,121,98,7195.71
84,144,91,7205.74
78,128,81,7215.77
80,128,99,7225.8
75,128,90,7235.83
84,127,81,7245.87
59,129,70,7255.9
53,121,88,7265.93
62,138,86,7275.95
70,129,63,7285.99
77,141,99,7296.02
64,131,88,7306.05
69,125,89,7316.08
61,142,77,7326.11
66,139,87,7336.14
74,151,84,7346.17
62,140,89,7356.21
71,141,92,7366.24
68,144,92,7376.27
66,162,80,7386.3
82,150,84,7396.33
79,123,65,7406.37
67,149,85,7416.4
67,140,75,7426.43
66,124,85,7436.46
59,123,89,7446.49
61,141,69,7456.53
66,140,76,7466.57
68,140,77,7476.6
55,158,86,7486.63
71,160,80,7496.66
67,132,62,7506.69
64,160,82,7516.73
56,129,66,7526.76
58,143,86,7536.79
76,177,82,7546.82
79,136,107,7556.86
67,146,101,7566.89
68,163,85,7576.92
62,139,90,7586.96
56,149,100,7596.99
56,127,93,7607.02
77,174,90,7617.05
51,152,80,7627.09
62,172,102,7637.12
59,158,82,7647.15
49,174,85,7657.18
67,168,105,7667.22
71,128,87,7677.25
72,175,75,7687.28
71,164,80,7697.32
65,164,98,7707.35
67,181,87,7717.38
65,146,95,7727.41
56,172,96,7737.44
72,186,92,7747.48
74,156,91,7757.51
68,168,77,7767.54
66,167,71,7777.57
80,172,81,7787.6
72,145,85,7797.63
65,172,100,7807.67
72,199,81,7817.7
63,166,83,7827.73
81,158,86,7837.77
66,194,103,7847.8
62,169,92,7857.83
65,196,81,7867.86
68,176,105,7877.9
70,183,91,7887.93
63,192,80,7897.96
78,169,83,7908
54,190,94,7918.03
65,206,96,7928.06
53,157,97,7938.1
58,215,94,7948.13
60,187,63,7958.16
64,205,86,7968.19
64,213,78,7978.23
60,179,70,7988.26
77,183,101,7998.29
73,169,87,8008.32
64,196,104,8018.36
72,191,84,8028.39
49,184,91,8038.42
65,253,87,8048.45
74,204,99,8058.49
69,186,78,8068.52
73,183,79,8078.55
63,205,92,8088.58
68,222,80,8098.62
59,216,84,8108.65
74,205,86,8118.68
68,229,91,8128.71
63,228,93,8138.75
73,220,99,8148.78
54,186,92,8158.81
58,215,94,8168.84
82,232,91,8178.88
88,226,87,8188.91
70,217,79,8198.94
78,224,92,8208.97
83,215,96,8219.01
60,210,84,8229.04
54,194,87,8239.07
72,245,75,8249.1
85,231,99,8259.13
72,233,94,8269.17
62,197,85,8279.2
55,229,100,8289.23
73,210,84,8299.26
72,214,93,8309.3
67,235,105,8319.33
76,222,93,8329.36
72,233,81,8339.4
63,226,80,8349.43
77,214,95,8359.46
82,227,95,8369.49
72,243,94,8379.53
70,240,87,8389.56
73,237,91,8399.59
60,244,95,8409.62
74,248,99,8419.65
57,214,89,8429.69
73,215,84,8439.72
58,253,102,8449.75
64,232,121,8459.78
58,236,92,8469.82
73,228,79,8479.86
62,213,91,8489.89
57,217,111,8499.92
74,244,78,8509.95
59,197,87,8519.98
65,219,117,8530.01
61,260,101,8540.05
60,214,125,8550.08
67,245,85,8560.12
61,224,93,8570.15
67,223,93,8580.18
68,264,99,8590.21
74,210,88,8600.25
68,228,102,8610.28
47,216,78,8620.31
69,236,105,8630.34
47,242,79,8640.37
62,236,87,8650.41
55,239,98,8660.44
59,225,117,8670.47
50,283,95,8680.5
86,235,95,8690.53
60,258,97,8700.57
63,269,93,8710.6
58,265,101,8720.63
56,264,110,8730.66
66,240,90,8740.69
50,236,101,8750.73
46,238,98,8760.76
60,234,97,8770.79
75,244,123,8780.82
73,216,110,8790.86
78,266,93,8800.88
46,209,107,8810.92
79,243,103,8820.95
68,242,125,8830.98
64,270,115,8841.01
61,217,121,8851.04
53,225,119,8861.07
69,232,95,8871.11
50,234,104,8881.14
62,222,88,8891.17
65,207,98,8901.2
56,261,112,8911.23
55,224,112,8921.27
53,228,117,8931.3
68,210,109,8941.33
60,214,104,8951.36
53,227,117,8961.4
53,183,114,8971.43
56,217,103,8981.46
55,211,126,8991.5
62,186,121,9001.53
62,186,102,9011.56
73,202,114,9021.6
78,193,106,9031.63
71,186,117,9041.66
62,192,111,9051.69
66,185,114,9061.72
49,226,102,9071.75
64,181,119,9081.79
71,200,125,9091.82
55,163,105,9101.85
63,174,86,9111.88
60,183,89,9121.91
64,188,115,9131.94
51,177,122,9141.98
64,148,99,9152.01
70,184,95,9162.04
62,181,102,9172.07
59,158,128,9182.1
52,153,112,9192.13
62,181,124,9202.17
56,154,90,9212.2
57,158,93,9222.23
44,151,124,9232.26
46,162,118,9242.3
50,165,112,9252.33
60,167,115,9262.36
48,148,99,9272.39
61,131,95,9282.42
72,164,103,9292.46
63,155,93,9302.49
58,151,109,9312.52
58,164,107,9322.55
44,124,103,9332.59
72,150,117,9342.62
63,114,107,9352.65
56,143,122,9362.68
74,122,111,9372.71
55,113,120,9382.75
68,110,106,9392.78
63,142,114,9402.81
65,135,104,9412.84
67,117,114,9422.87
50,128,112,9432.9
69,109,93,9442.94
57,120,127,9452.97
68,125,97,9463
72,118,119,9473.04
75,142,112,9483.07
61,105,133,9493.1
63,108,104,9503.13
42,100,105,9513.17
68,117,105,9523.2
55,105,102,9533.23
52,113,115,9543.26
60,91,119,9553.3
69,95,100,9563.33
55,108,95,9573.36
58,99,117,9583.39
51,88,97,9593.43
54,71,109,9603.46
64,84,99,9613.49
63,89,90,9623.52
63,89,118,9633.55
74,90,107,9643.59
62,86,123,9653.62
51,77,103,9663.65
66,89,101,9673.68
74,81,105,9683.72
60,75,129,9693.75
68,69,110,9703.78
56,85,104,9713.81
62,87,107,9723.85
62,84,116,9733.88
63,72,96,9743.91
63,71,113,9753.94
67,71,111,9763.97
51,78,121,9774.01
48,72,105,9784.04
59,73,123,9794.08
64,74,101,9804.11
54,69,98,9814.14
49,63,110,9824.18
56,51,121,9834.21
62,58,87,9844.24
60,60,111,9854.27
48,66,108,9864.3
61,56,116,9874.34
58,44,104,9884.37
58,46,90,9894.4
75,40,100,9904.44
64,51,102,9914.47
59,54,113,9924.5
77,60,93,9934.53
50,49,97,9944.56
57,58,113,9954.6
51,47,91,9964.63
56,35,74,9974.66
71,43,95,9984.69
55,52,107,9994.73
56,49,104,10004.8
63,37,110,10014.8
54,28,87,10024.8
51,35,99,10034.9
56,47,110,10044.9
68,33,91,10054.9
57,32,87,10065
53,33,99,10075
61,43,89,10085
72,44,106,10095.1
55,25,102,10105.1
48,33,111,10115.1
75,40,113,10125.1
70,25,104,10135.2
50,35,93,10145.2
44,37,107,10155.2
63,33,86,10165.3
69,28,103,10175.3
70,36,92,10185.3
69,31,76,10195.4
74,26,85,10205.4
63,19,108,10215.4
66,25,97,10225.5
68,18,86,10235.5
45,21,103,10245.5
69,26,103,10255.6
45,27,84,10265.6
63,16,102,10275.6
58,16,91,10285.7
58,23,89,10295.7
63,23,85,10305.7
66,13,103,10315.8
75,23,124,10325.8
64,9,84,10335.8
54,12,87,10345.9
81,13,96,10355.9
53,14,79,10365.9
60,21,109,10376
53,13,95,10386
61,13,100,10396
55,18,90,10406.1
79,12,92,10416.1
78,11,75,10426.1
56,15,84,10436.2
76,8,76,10446.2
65,4,94,10456.2
57,7,105,10466.3
51,14,77,10476.3
63,10,105,10486.3
57,5,88,10496.4
52,5,87,10506.4
67,5,85,10516.4
64,6,110,10526.5
55,3,76,10536.5
73,3,110,10546.5
76,8,97,10556.6
65,7,107,10566.6
71,7,86,10576.6
56,5,90,10586.7
70,4,74,10596.7
54,4,84,10606.7
73,2,107,10616.7
67,3,94,10626.8
82,4,93,10636.8
81,6,87,10646.8
66,2,96,10656.9
90,3,105,10666.9
67,3,84,10676.9
63,3,70,10687
78,2,101,10697
59,2,90,10707
63,5,83,10717.1
68,4,76,10727.1
62,2,104,10737.1
68,3,90,10747.2
67,1,92,10757.2
62,5,91,10767.2
75,3,94,10777.3
63,2,103,10787.3
80,1,82,10797.3
61,3,87,10807.4
62,4,90,10817.4
67,2,95,10827.4
64,2,80,10837.4
59,1,74,10847.5
74,4,103,10857.5
47,4,103,10867.5
60,3,71,10877.6
80,0,91,10887.6
69,2,101,10897.6
66,2,87,10907.7
61,3,98,10917.7
79,3,100,10927.7
69,1,88,10937.8
77,0,91,10947.8
74,6,104,10957.8
82,2,98,10967.9
77,4,85,10977.9
68,4,80,10987.9
70,3,78,10997.9
71,1,93,11008
67,3,85,11018
56,2,96,11028
79,5,95,11038.1
60,4,85,11048.1
82,5,87,11058.1
65,2,90,11068.2
84,3,74,11078.2
69,2,101,11088.2
78,5,88,11098.3
74,7,78,11108.3
75,1,91,11118.3
78,3,83,11128.4
67,5,77,11138.4
79,3,59,11148.4
65,6,87,11158.5
62,4,88,11168.5
81,7,81,11178.5
67,9,80,11188.6
63,10,80,11198.6
71,13,88,11208.6
70,7,83,11218.7
72,4,69,11228.7
77,6,80,11238.7
81,8,86,11248.8
57,8,71,11258.8
77,15,94,11268.8
81,15,87,11278.9
72,4,78,11288.9
55,8,65,11298.9
64,12,74,11309
59,18,95,11319
81,15,92,11329
74,9,72,11339
62,9,89,11349.1
79,12,70,11359.1
64,14,66,11369.1
60,7,72,11379.2
90,8,99,11389.2
85,15,87,11399.2
65,10,85,11409.3
80,14,76,11419.3
70,13,79,11429.3
69,12,86,11439.4
62,11,74,11449.4
58,15,82,11459.4
58,17,70,11469.5
78,12,100,11479.5
79,13,70,11489.5
76,18,67,11499.6
84,13,82,11509.6
88,30,83,11519.6
58,22,64,11529.7
73,10,96,11539.7
66,21,87,11549.7
69,16,83,11559.7
71,23,86,11569.8
62,23,63,11579.8
77,18,91,11589.8
89,27,81,11599.9
82,30,75,11609.9
84,34,87,11619.9
68,28,76,11630
81,24,74,11640
70,13,76,11650
72,17,86,11660.1
54,25,75,11670.1
88,27,93,11680.1
73,28,63,11690.2
64,31,82,11700.2
76,29,86,11710.2
75,26,91,11720.3
87,30,91,11730.3
68,26,76,11740.3
81,35,81,11750.4
76,28,72,11760.4
62,33,71,11770.4
56,47,88,11780.4
88,27,66,11790.5
65,45,93,11800.5
76,40,93,11810.5
74,51,84,11820.6
71,44,80,11830.6
69,50,98,11840.6
61,44,88,11850.7
71,45,81,11860.7
67,43,98,11870.7
63,53,87,11880.8
84,44,81,11890.8
64,31,83,11900.8
66,32,83,11910.9
82,46,79,11920.9
89,56,92,11930.9
86,40,92,11941
67,56,78,11951
68,51,62,11961
83,47,100,11971
70,42,71,11981.1
69,50,91,11991.1
72,49,73,12001.1
71,31,94,12011.2
75,43,75,12021.2
75,56,89,12031.2
64,51,97,12041.3
73,51,89,12051.3
68,75,91,12061.3
76,50,86,12071.4
70,45,69,12081.4
69,46,77,12091.4
72,51,66,12101.5
92,63,81,12111.5
78,56,108,12121.5
68,53,76,12131.6
79,44,86,12141.6
77,64,99,12151.6
92,64,99,12161.7
67,56,67,12171.7
73,72,79,12181.7
75,76,61,12191.8
83,63,79,12201.8
63,63,76,12211.8
70,73,83,12221.8
75,55,88,12231.9
67,69,84,12241.9
80,80,74,12251.9
79,72,90,12262
84,58,86,12272
60,70,78,12282
63,80,91,12292.1
64,64,77,12302.1
53,70,96,12312.1
63,66,72,12322.2
73,78,100,12332.2
70,105,74,12342.2
78,76,77,12352.3
77,75,89,12362.3
79,83,60,12372.3
92,101,91,12382.4
75,88,77,12392.4
61,108,67,12402.4
56,110,73,12412.5
80,104,70,12422.5
96,114,100,12432.5
64,127,69,12442.6
63,112,79,12452.6
88,136,81,12462.6
71,162,92,12472.7
94,141,98,12482.7
71,160,102,12492.7
85,171,84,12502.8
88,172,87,12512.8
73,164,84,12522.8
69,141,85,12532.9
95,164,73,12542.9
68,162,86,12552.9
66,195,93,12562.9
71,199,72,12573
81,193,77,12583
74,196,99,12593
87,148,94,12603.1
80,184,103,12613.1
81,190,83,12623.1
91,205,105,12633.2
85,166,70,12643.2
71,213,72,12653.2
61,188,94,12663.3
84,200,113,12673.3
67,168,93,12683.3
67,191,91,12693.4
77,199,107,12703.4
62,187,90,12713.4
67,197,90,12723.5
80,160,78,12733.5
71,215,95,12743.5
79,207,104,12753.6
66,219,78,12763.6
60,189,84,12773.6
69,206,91,12783.7
66,208,93,12793.7
70,238,91,12803.7
68,230,108,12813.7
65,201,97,12823.8
81,209,108,12833.8
76,226,82,12843.8
82,254,106,12853.9
71,234,100,12863.9
70,241,96,12873.9
77,183,90,12884
75,221,104,12894
76,211,106,12904
76,230,99,12914.1
