16,4,15,2.008
67,28,72,12.042
69,28,84,22.076
76,24,59,32.11
81,24,65,42.144
74,32,62,52.18
63,25,65,62.216
70,21,70,72.259
61,24,75,82.294
91,29,70,92.329
72,23,68,102.363
74,28,69,112.397
82,23,69,122.432
79,35,65,132.469
71,30,59,142.502
84,32,60,152.537
51,25,67,162.571
62,30,60,172.603
82,26,63,182.636
62,31,67,192.668
61,22,72,202.701
64,18,59,212.735
67,25,63,222.769
54,23,65,232.803
72,35,65,242.837
54,37,73,252.874
58,31,57,262.907
66,20,56,272.94
70,26,66,282.976
56,22,73,293.01
64,25,69,303.044
67,35,72,313.079
55,30,52,323.114
68,35,76,333.148
80,46,71,343.182
71,35,54,353.215
60,37,77,363.25
81,39,69,373.284
71,39,58,383.317
60,39,57,393.351
74,37,63,403.384
66,30,68,413.416
54,33,55,423.45
66,33,80,433.485
81,29,77,443.518
68,38,75,453.553
75,27,76,463.588
80,26,74,473.622
60,33,72,483.657
67,47,90,493.691
61,36,62,503.726
60,41,71,513.761
70,44,77,523.795
82,29,68,533.829
83,35,67,543.863
77,44,66,553.898
63,31,64,563.933
76,34,64,573.967
78,47,65,584.002
69,42,57,594.035
67,33,70,604.068
73,61,74,614.104
78,47,63,624.136
61,33,77,634.17
67,34,71,644.207
67,43,80,654.242
69,42,74,664.276
63,49,60,674.311
57,35,60,684.347
56,46,68,694.381
61,42,59,704.417
73,48,59,714.452
77,43,74,724.488
57,47,75,734.524
64,49,74,744.56
69,42,79,754.596
65,50,71,764.633
76,54,59,774.669
65,42,73,784.706
77,45,62,794.742
59,37,73,804.779
53,43,77,814.814
80,36,79,824.848
80,38,72,834.884
65,45,71,844.919
91,48,78,854.955
67,31,53,864.99
82,50,74,875.027
73,51,68,885.064
75,47,72,895.1
72,49,66,905.136
75,40,69,915.171
61,54,63,925.207
76,57,74,935.243
64,41,75,945.279
62,41,69,955.315
75,43,64,965.352
78,48,67,975.385
84,44,65,985.422
77,52,88,995.461
64,40,82,1005.5
71,53,60,1015.53
77,42,64,1025.57
78,50,83,1035.6
71,41,51,1045.63
77,59,77,1055.67
65,47,73,1065.71
81,49,56,1075.74
82,42,76,1085.78
91,60,68,1095.82
69,56,60,1105.85
77,48,82,1115.89
76,43,61,1125.93
57,58,69,1135.96
70,56,59,1145.99
72,58,63,1156.03
71,56,74,1166.07
82,67,76,1176.1
74,45,67,1186.15
69,50,60,1196.19
62,52,69,1206.23
64,48,71,1216.26
69,39,69,1226.3
71,58,62,1236.33
74,62,79,1246.37
73,55,72,1256.4
77,41,63,1266.44
82,42,71,1276.47
71,66,58,1286.51
69,52,70,1296.54
74,66,61,1306.58
75,49,65,1316.61
67,45,63,1326.65
86,50,78,1336.68
76,72,70,1346.72
67,58,77,1356.75
68,58,81,1366.79
67,73,76,1376.82
